CH1 (DAC OUTPUT),,,,
,,,3.18,1.48
,,,3.184,1.48
,,,3.188,1.48
,,,3.192,1.52
,,,3.196,1.48
,,,3.2,1.52
,,,3.204,1.48
,,,3.208,1.52
,,,3.212,1.56
,,,3.216,1.48
,,,3.22,1.52
,,,3.224,1.56
,,,3.228,1.52
,,,3.232,1.52
,,,3.236,1.52
,,,3.24,1.52
,,,3.244,1.52
,,,3.248,1.52
,,,3.252,1.52
,,,3.256,1.52
,,,3.26,1.56
,,,3.264,1.56
,,,3.268,1.56
,,,3.272,1.56
,,,3.276,1.56
,,,3.28,1.56
,,,3.284,1.56
,,,3.288,1.56
,,,3.292,1.56
,,,3.296,1.56
,,,3.3,1.56
,,,3.304,1.56
,,,3.308,1.6
,,,3.312,1.56
,,,3.316,1.6
,,,3.32,1.56
,,,3.324,1.6
,,,3.328,1.56
,,,3.332,1.6
,,,3.336,1.56
,,,3.34,1.6
,,,3.344,1.6
,,,3.348,1.6
,,,3.352,1.6
,,,3.356,1.6
,,,3.36,1.6
,,,3.364,1.64
,,,3.368,1.6
,,,3.372,1.6
,,,3.376,1.6
,,,3.38,1.64
,,,3.384,1.6
,,,3.388,1.64
,,,3.392,1.64
,,,3.396,1.6
,,,3.4,1.64
,,,3.404,1.64
,,,3.408,1.64
,,,3.412,1.64
,,,3.416,1.64
,,,3.42,1.64
,,,3.424,1.68
,,,3.428,1.64
,,,3.432,1.64
,,,3.436,1.68
,,,3.44,1.68
,,,3.444,1.64
,,,3.448,1.68
,,,3.452,1.68
,,,3.456,1.64
,,,3.46,1.64
,,,3.464,1.68
,,,3.468,1.64
,,,3.472,1.68
,,,3.476,1.72
,,,3.48,1.64
,,,3.484,1.72
,,,3.488,1.68
,,,3.492,1.68
,,,3.496,1.72
,,,3.5,1.72
,,,3.504,1.68
,,,3.508,1.68
,,,3.512,1.72
,,,3.516,1.72
,,,3.52,1.68
,,,3.524,1.68
,,,3.528,1.72
,,,3.532,1.72
,,,3.536,1.72
,,,3.54,1.72
,,,3.544,1.72
,,,3.548,1.76
,,,3.552,1.72
,,,3.556,1.76
,,,3.56,1.76
,,,3.564,1.72
,,,3.568,1.76
,,,3.572,1.76
,,,3.576,1.76
,,,3.58,1.76
,,,3.584,1.76
,,,3.588,1.76
,,,3.592,1.76
,,,3.596,1.76
,,,3.6,1.72
,,,3.604,1.76
,,,3.608,1.76
,,,3.612,1.76
,,,3.616,1.8
,,,3.62,1.8
,,,3.624,1.8
,,,3.628,1.8
,,,3.632,1.76
,,,3.636,1.8
,,,3.64,1.8
,,,3.644,1.84
,,,3.648,1.76
,,,3.652,1.84
,,,3.656,1.8
,,,3.66,1.8
,,,3.664,1.84
,,,3.668,1.8
,,,3.672,1.8
,,,3.676,1.84
,,,3.68,1.84
,,,3.684,1.8
,,,3.688,1.84
,,,3.692,1.84
,,,3.696,1.84
,,,3.7,1.84
,,,3.704,1.84
,,,3.708,1.84
,,,3.712,1.84
,,,3.716,1.88
,,,3.72,1.84
,,,3.724,1.88
,,,3.728,1.84
,,,3.732,1.84
,,,3.736,1.84
,,,3.74,1.88
,,,3.744,1.88
,,,3.748,1.84
,,,3.752,1.88
,,,3.756,1.88
,,,3.76,1.88
,,,3.764,1.88
,,,3.768,1.88
,,,3.772,1.88
,,,3.776,1.92
,,,3.78,1.92
,,,3.784,1.88
,,,3.788,1.88
,,,3.792,1.92
,,,3.796,1.92
,,,3.8,1.92
,,,3.804,1.92
,,,3.808,1.92
,,,3.812,1.92
,,,3.816,1.92
