dac_bin,load,current_mA,shunt_volts,dac_volts,sample_index,load_resistance_ohm,load_voltage_V,samples_in_bin,previous_slope_mA_per_V,next_slope_mA_per_V,local_slope_mA_per_V,reference_slope_mA_per_V,slope_threshold_mA_per_V,inside_common_voltage_limit,inside_linear_slope_region,compliance_candidate,compliance_run_id,compliance_run_points,max_compliance_run_points,in_common_compliance_region,row_index,fitted_mA,residual_mA,studentized_residual,leverage,cook_distance,influential_by_cook,outlier_by_studentized_residual,flagged
2.79,1k,-31.55020653735632,-0.31550206537356323,2.7900610632183906,50099,1000,-31.55020653735632,174,-25.407964341692004,-22.769396551724828,-24.088680446708416,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,277,-31.863559732864214,0.3133531955078951,0.8063132404226365,0.005864911106769397,0.001918947539926928,FALSE,FALSE,FALSE
2.8,1k,-31.777900502873564,-0.31777900502873563,2.800142780172414,50273,1000,-31.777900502873564,174,-22.769396551724828,-27.86866681790634,-25.319031684815585,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,278,-32.14389125663278,0.3659907537592105,0.9419911210931405,0.005936635515826002,0.0026501880692390923,FALSE,FALSE,FALSE
2.81,1k,-32.056587171052634,-0.3205658717105263,2.809782894736842,50452,1000,-32.056587171052634,190,-27.86866681790634,-28.200657894737336,-28.03466235632184,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,279,-32.42422278040134,0.36763560934870293,0.946265875943795,0.00600898214325558,0.0027070442389047406,FALSE,FALSE,FALSE
2.82,1k,-32.33859375,-0.3233859375,2.820670955882353,50638,1000,-32.33859375,170,-28.200657894737336,-27.26807598039124,-27.73436693756429,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,280,-32.70455430416988,0.3659605541698837,0.941982232621235,0.0060819509890581245,0.002715404497230757,FALSE,FALSE,FALSE
2.83,1k,-32.61127450980392,-0.3261127450980392,2.8294692095588236,50819,1000,-32.61127450980392,204,-27.26807598039124,-27.78747957516418,-27.52777777777771,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,281,-32.98488582793844,0.37361131813452025,0.9617429771642662,0.0061555420532336405,0.0028647961787204813,FALSE,FALSE,FALSE
2.84,1k,-32.889149305555556,-0.32889149305555554,2.8398823302469136,51006,1000,-32.889149305555556,162,-27.78747957516418,-24.985962301586675,-26.386720938375426,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,282,-33.265217351706994,0.37606804615143963,0.9681137380002826,0.006229755335782124,0.002938029136227543,FALSE,FALSE,FALSE
2.85,1k,-33.13900892857143,-0.3313900892857143,2.8500883928571428,51176,1000,-33.13900892857143,175,-24.985962301586675,-27.655173319328576,-26.320567810457625,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,283,-33.54554887547556,0.4065399469041294,1.0467441047193415,0.006304590836703582,0.0034752096538701103,FALSE,FALSE,FALSE
2.86,1k,-33.41556066176471,-0.33415560661764704,2.859787683823529,51342,1000,-33.41556066176471,170,-27.655173319328576,-28.266106442576046,-27.96063988095231,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,284,-33.825880399244106,0.4103197374793977,1.0565355709565398,0.006380048555998005,0.0035830462312797747,FALSE,FALSE,FALSE
2.87,1k,-33.698221726190475,-0.33698221726190475,2.869844494047619,51538,1000,-33.698221726190475,210,-28.266106442576046,-29.442423189336527,-28.854264815956284,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,285,-34.106211923012665,0.40799019682219306,1.0505657260858787,0.006456128493665402,0.003585268965872537,FALSE,FALSE,FALSE
2.88,1k,-33.992645958083834,-0.33992645958083834,2.8797211826347304,51727,1000,-33.992645958083834,167,-29.442423189336527,-27.763272156983803,-28.602847673160163,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,286,-34.386543446781225,0.3938974886973893,1.0142490486621785,0.006532830649705765,0.003382088772603866,FALSE,FALSE,FALSE
2.89,1k,-34.27027867965368,-0.3427027867965368,2.8896563852813855,51919,1000,-34.27027867965368,231,-27.763272156983803,-27.30886672851001,-27.536069442746907,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,287,-34.66687497054978,0.3965962908961001,1.0212508571351968,0.0066101550241190994,0.0034697143905665466,FALSE,FALSE,FALSE
2.9,1k,-34.54336734693877,-0.34543367346938775,2.9001031037414964,52115,1000,-34.54336734693877,147,-27.30886672851001,-28.445572069406975,-27.877219398958495,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,288,-34.94720649431833,0.40383914737955395,1.039977878423268,0.006688101616905402,0.003640597264200389,FALSE,FALSE,FALSE
2.91,1k,-34.82782306763285,-0.3482782306763285,2.9098354468599035,52290,1000,-34.82782306763285,207,-28.445572069406975,-25.827849486715433,-27.136710778061204,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,289,-35.22753801808689,0.39971495045403993,1.0293778282671695,0.006766670428064678,0.0036090878904420248,FALSE,FALSE,FALSE
2.92,1k,-35.0861015625,-0.350861015625,2.919909375,52488,1000,-35.0861015625,200,-25.827849486715433,-30.799023437499784,-28.31343646210761,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,290,-35.507869541855435,0.42176797935543925,1.0863298624467848,0.0068458614575969195,0.004065989199654827,FALSE,FALSE,FALSE
2.93,1k,-35.394091796875,-0.35394091796875,2.9300751953125,52676,1000,-35.394091796875,160,-30.799023437499784,-26.758054223391387,-28.778538830445584,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,291,-35.788201065624,0.39410926874899666,1.01499642524209,0.006925674705502134,0.0035921635123415626,FALSE,FALSE,FALSE
2.94,1k,-35.66167233910891,-0.35661672339108913,2.940138459158416,52851,1000,-35.66167233910891,202,-26.758054223391387,-30.504941569877538,-28.631497896634464,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,292,-36.06853258939255,0.4068602502836366,1.0479411111517722,0.007006110171780315,0.003873455331101829,FALSE,FALSE,FALSE
2.95,1k,-35.96672175480769,-0.3596672175480769,2.9500969050480768,53061,1000,-35.96672175480769,208,-30.504941569877538,-26.871069468726322,-28.68800551930193,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,293,-36.34886411316111,0.38214235835341653,0.9842029360399542,0.00708716785643147,0.0034572043374508977,FALSE,FALSE,FALSE
2.96,1k,-36.23543244949495,-0.3623543244949495,2.959670928030303,53260,1000,-36.23543244949495,198,-26.871069468726322,-27.23623951378124,-27.05365449125378,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,294,-36.62919563692966,0.3937631874347072,1.0142279030052543,0.007168847759455591,0.0037135819166180246,FALSE,FALSE,FALSE
2.97,1k,-36.50779484463277,-0.3650779484463277,2.9696698446327683,53446,1000,-36.50779484463277,177,-27.23623951378124,-29.243493477900184,-28.23986649584071,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,295,-36.909527160698225,0.4017323160654579,1.0348358583244563,0.007251149880852686,0.0039104420284359984,FALSE,FALSE,FALSE
2.98,1k,-36.800229779411765,-0.36800229779411764,2.9805560661764705,53625,1000,-36.800229779411765,170,-29.243493477900184,-26.232546048721975,-27.73801976331108,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,296,-37.18985868446678,0.3896289050550104,1.0036436205206536,0.007334074220622746,0.0037210510288440946,FALSE,FALSE,FALSE
2.99,1k,-37.06255523989899,-0.3706255523989899,2.9901049558080808,53809,1000,-37.06255523989899,198,-26.232546048721975,-30.92816503449209,-28.580355541607034,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,297,-37.47019020823533,0.40763496833633983,1.0501584879272927,0.007417620778765778,0.004120013004404633,FALSE,FALSE,FALSE
3,1k,-37.371836890243905,-0.37371836890243904,2.999810213414634,54003,1000,-37.371836890243905,205,-30.92816503449209,-28.286253723701442,-29.607209379096766,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,298,-37.75052173200388,0.3786848417599737,0.9754870693423455,0.007501789555281778,0.0035965447867656103,FALSE,FALSE,FALSE
3.01,1k,-37.654699427480914,-0.37654699427480914,3.010561784351145,54182,1000,-37.654699427480914,131,-28.286253723701442,-25.214198607048516,-26.75022616537498,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,299,-38.030853255772435,0.3761538282915205,0.9689977648310306,0.007586580550170748,0.003589351642253661,FALSE,FALSE,FALSE
3.02,1k,-37.906841413551405,-0.379068414135514,3.0200598714953273,54352,1000,-37.906841413551405,214,-25.214198607048516,-32.61891097044155,-28.91655478874503,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,300,-38.311184779540994,0.40434336598959186,1.0417959356230089,0.007671993763432691,0.004194909601699996,FALSE,FALSE,FALSE
3.03,1k,-38.23303052325581,-0.3823303052325581,3.030127180232558,54558,1000,-38.23303052325581,215,-32.61891097044155,-29.11612870890043,-30.86751983967099,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,301,-38.59151630330955,0.3584857800537315,0.9234929351851447,0.007758029195067601,0.0033349114575286693,FALSE,FALSE,FALSE
3.04,1k,-38.524191810344824,-0.38524191810344827,3.040242456896552,54740,1000,-38.524191810344824,145,-29.11612870890043,-25.15260950605889,-27.13436910747966,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,302,-38.8718478270781,0.3476560167332757,0.8955932533564378,0.007844686845075482,0.003172049856157033,FALSE,FALSE,FALSE
3.05,1k,-38.77571790540541,-0.38775717905405405,3.0498828125,54896,1000,-38.77571790540541,148,-25.15260950605889,-26.295215273412357,-25.723912389735624,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,303,-39.15217935084665,0.3764614454412474,0.9699606133959306,0.00793196671345633,0.003761518483277948,FALSE,FALSE,FALSE
3.06,1k,-39.03867005813954,-0.39038670058139535,3.0602579941860464,55072,1000,-39.03867005813954,215,-26.295215273412357,-24.881166700666842,-25.5881909870396,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,304,-39.43251087461522,0.3938408164756801,1.0148640620002307,0.008019868800210155,0.004163197180915412,FALSE,FALSE,FALSE
3.07,1k,-39.2874817251462,-0.392874817251462,3.069903143274854,55263,1000,-39.2874817251462,171,-24.881166700666842,-26.823175376945677,-25.85217103880626,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,305,-39.71284239838376,0.4253606732375651,1.0963015933197087,0.008108393105336942,0.004910720907151084,FALSE,FALSE,FALSE
3.08,1k,-39.55571347891566,-0.3955571347891566,3.0799708207831324,55435,1000,-39.55571347891566,166,-26.823175376945677,-22.05345556755394,-24.43831547224981,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,306,-39.99317392215233,0.43746044323666444,1.1276071211476453,0.008197539628836703,0.0052521238384539565,FALSE,FALSE,FALSE
3.09,1k,-39.7762480345912,-0.39776248034591194,3.0897897012578617,55590,1000,-39.7762480345912,159,-22.05345556755394,-25.556413472096416,-23.804934519825178,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,307,-40.273505445920875,0.4972574113296779,1.282222161704478,0.008287308370709432,0.006861649094612083,FALSE,FALSE,FALSE
3.1,1k,-40.03181216931217,-0.4003181216931217,3.1006216931216932,55772,1000,-40.03181216931217,189,-25.556413472096416,-27.481661856662374,-26.519037664379397,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,308,-40.553836969689435,0.5220248003772702,1.3463493293158202,0.00837769933095513,0.007646077395597886,TRUE,FALSE,TRUE
3.11,1k,-40.306628787878786,-0.4030662878787879,3.1098210227272727,55944,1000,-40.306628787878786,165,-27.481661856662374,-23.321016917642538,-25.401339387152454,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,309,-40.83416849345799,0.5275397055792004,1.3606819451245888,0.0084687125095738,0.0078947624676039,TRUE,FALSE,TRUE
3.12,1k,-40.53983895705522,-0.40539838957055213,3.1199386503067483,56113,1000,-40.53983895705522,163,-23.321016917642538,-25.93031998075317,-24.625668449197853,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,310,-41.11450001722655,0.5746610601713319,1.4827457786127358,0.00856034790656544,0.009471234827208358,TRUE,FALSE,TRUE
3.13,1k,-40.79914215686274,-0.40799142156862744,3.1300375306372548,56290,1000,-40.79914215686274,204,-25.93031998075317,-29.97583061002162,-27.953075295387393,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,311,-41.3948315409951,0.595689384132354,1.5372987801469478,0.008652605521930047,0.01028866684497807,TRUE,FALSE,TRUE
3.14,1k,-41.098900462962966,-0.4109890046296296,3.1406992669753087,56476,1000,-41.098900462962966,162,-29.97583061002162,-23.01772809394769,-26.496779351984657,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,312,-41.675163064763666,0.5762626018007002,1.487033688834043,0.008745485355667628,0.009733715532848708,TRUE,FALSE,TRUE
3.15,1k,-41.32907774390244,-0.41329077743902437,3.1502200838414636,56639,1000,-41.32907774390244,164,-23.01772809394769,-28.82169864897155,-25.919713371459622,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,313,-41.95549458853221,0.6264168446297763,1.6171092172839499,0.008838987407778174,0.011626932926914706,TRUE,FALSE,TRUE
3.16,1k,-41.61729473039216,-0.41617294730392157,3.1601692708333333,56827,1000,-41.61729473039216,204,-28.82169864897155,-26.694657976827187,-27.758178312899368,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,314,-42.23582611230077,0.6185313819086095,1.596736111804358,0.008933111678261692,0.011458942136262678,TRUE,FALSE,TRUE
3.17,1k,-41.88424131016043,-0.4188424131016043,3.1692663770053477,57015,1000,-41.88424131016043,187,-26.694657976827187,-30.18163821472585,-28.43814809577652,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,315,-42.516157636069316,0.6319163259088914,1.6315292606015022,0.009027858167118177,0.012089412756723674,TRUE,FALSE,TRUE
3.18,1k,-42.18605769230769,-0.42186057692307694,3.1801784393491124,57199,1000,-42.18605769230769,169,-30.18163821472585,-26.12781371853983,-28.15472596663284,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,316,-42.79648915983788,0.6104314675301882,1.5758852104523828,0.009123226874347638,0.01140268751596995,TRUE,FALSE,TRUE
3.19,1k,-42.447335829493085,-0.4244733582949309,3.1901051267281106,57388,1000,-42.447335829493085,217,-26.12781371853983,-30.915757502952342,-28.521785610746086,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,317,-43.076820683606435,0.6294848541133508,1.6253796703147436,0.009219217799950063,0.012255575653309855,TRUE,FALSE,TRUE
3.2,1k,-42.756493404522615,-0.4275649340452261,3.1999591708542714,57597,1000,-42.756493404522615,199,-30.915757502952342,-26.420195971580394,-28.66797673726637,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,318,-43.35715220737499,0.6006588028523754,1.5506989187868687,0.00931583094392546,0.01127797332456226,TRUE,FALSE,TRUE
3.21,1k,-43.020695364238414,-0.4302069536423841,3.2095757450331126,57773,1000,-43.020695364238414,151,-26.420195971580394,-24.681135619168657,-25.550665795374528,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,319,-43.63748373114354,0.6167883669051253,1.592603653201297,0.009413066306273825,0.012018284866567011,TRUE,FALSE,TRUE
3.22,1k,-43.267506720430106,-0.4326750672043011,3.219864751344086,57941,1000,-43.267506720430106,186,-24.681135619168657,-24.84847919155779,-24.76480740536322,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,320,-43.9178152549121,0.6503085344819953,1.679661606921574,0.009510923886995164,0.013501637736639127,TRUE,FALSE,TRUE
3.23,1k,-43.51599151234568,-0.4351599151234568,3.230582561728395,58120,1000,-43.51599151234568,162,-24.84847919155779,-22.358049852388202,-23.603264521972996,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,321,-44.19814677868066,0.6821552663349779,1.7624487727577327,0.009609403686089469,0.015013229130077198,TRUE,FALSE,TRUE
3.24,1k,-43.739572010869566,-0.43739572010869565,3.2391728940217392,58279,1000,-43.739572010869566,184,-22.358049852388202,-6.355298913043719,-14.35667438271596,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,322,-44.47847830244922,0.738906291579653,1.9100829804542914,0.009708505703556747,0.017800378597383634,TRUE,FALSE,TRUE
0.82,2k,23.062447916666667,0.23062447916666667,0.8197161458333333,14504,2000,46.12489583333333,180,-33.73517628205177,-37.62331989247297,-35.679248087262366,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,323,23.361750449541173,-0.2993025328745049,-0.7693472008918424,0.0038703274506472294,0.0011506969412007455,FALSE,FALSE,FALSE
0.83,2k,22.686214717741937,0.22686214717741934,0.8300050403225806,14693,2000,45.37242943548387,186,-37.62331989247297,-14.303996649815419,-25.963658271144194,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,324,23.081418925772617,-0.39520420803067974,-1.016230540438818,0.003819474840228792,0.0019796795535803806,FALSE,FALSE,FALSE
0.84,2k,22.543174751243782,0.2254317475124378,0.8401943407960198,14881,2000,45.086349502487565,201,-14.303996649815419,-30.848108348062524,-22.57605249893897,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,325,22.801087402004057,-0.25791265076027525,-0.6628325287447058,0.0037692444481833252,8.319628267834386e-4,FALSE,FALSE,FALSE
0.85,2k,22.234693667763157,0.22234693667763158,0.8499239309210527,15060,2000,44.469387335526314,152,-30.848108348062524,-22.89352407968648,-26.8708162138745,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,326,22.520755878235505,-0.28606221047234914,-0.7352242912980841,0.003719636274510828,0.0010099096724348207,FALSE,FALSE,FALSE
0.86,2k,22.005758426966292,0.22005758426966293,0.8599385533707865,15225,2000,44.011516853932584,178,-22.89352407968648,-29.338580468368367,-26.116052274027425,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,327,22.240424354466946,-0.23466592750065535,-0.6030183567887619,0.0036706503192113,6.705967698517035e-4,FALSE,FALSE,FALSE
0.87,2k,21.712372622282608,0.21712372622282608,0.8700271739130435,15408,2000,43.424745244565216,184,-29.338580468368367,-27.038565704196646,-28.188573086282506,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,328,21.960092830698393,-0.24772020841578402,-0.6365718415084061,0.0036222865822847427,7.373639297965606e-4,FALSE,FALSE,FALSE
0.88,2k,21.44198696524064,0.21441986965240642,0.8793716577540107,15590,2000,42.88397393048128,187,-27.038565704196646,-34.08284286552747,-30.560704284862055,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,329,21.67976130692984,-0.23777434168919903,-0.6109817890984687,0.003574545063731154,6.703248865591734e-4,FALSE,FALSE,FALSE
0.89,2k,21.101158536585366,0.21101158536585365,0.8899047256097561,15789,2000,42.20231707317073,205,-34.08284286552747,-17.295752307185083,-25.689297586356275,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,330,21.399429783161278,-0.2982712465759117,-0.7665614766076958,0.0035274257635505356,0.0010408165251278938,FALSE,FALSE,FALSE
0.9,2k,20.928201013513515,0.20928201013513514,0.9004983108108108,15978,2000,41.85640202702703,185,-17.295752307185083,-35.85916385135161,-26.577458079268347,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,331,21.119098259392725,-0.19089724587921097,-0.49044618706571674,0.0034809286817428873,4.2067571338918054e-4,FALSE,FALSE,FALSE
0.91,2k,20.569609375,0.20569609375,0.90999453125,16176,2000,41.13921875,200,-35.85916385135161,-31.07873946629202,-33.468951658821815,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,332,20.838766735624166,-0.26915736062416856,-0.6916392564106826,0.003435053818308208,8.251997197811559e-4,FALSE,FALSE,FALSE
0.92,2k,20.25882198033708,0.2025882198033708,0.9201781952247191,16366,2000,40.51764396067416,178,-31.07873946629202,-29.760190054984268,-30.419464760638142,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,333,20.55843521185562,-0.29961323151854097,-0.7699607971810978,0.0033898011732464996,0.0010089502840012505,FALSE,FALSE,FALSE
0.93,2k,19.961220079787235,0.19961220079787234,0.9296500997340426,16546,2000,39.92244015957447,188,-29.760190054984268,-20.93295411132047,-25.346572083152367,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,334,20.27810368808706,-0.3168836082998251,-0.8143756613779753,0.0033451707465577602,0.001113659706842499,FALSE,FALSE,FALSE
0.94,2k,19.751890538674033,0.19751890538674033,0.9400474792817679,16728,2000,39.503781077348066,181,-20.93295411132047,-36.6316410767055,-28.782297594012984,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,335,19.997772164318505,-0.2458816256444724,-0.6317419672936596,0.0033011625382419908,6.616302824291178e-4,FALSE,FALSE,FALSE
0.95,2k,19.385574127906978,0.19385574127906977,0.9499454941860466,16890,2000,38.771148255813955,129,-36.6316410767055,-21.41074193642643,-29.021191506565962,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,336,19.71744064054995,-0.33186651264297257,-0.852892195503564,0.0032577765482991916,0.0011893417437418687,FALSE,FALSE,FALSE
0.96,2k,19.171466708542713,0.19171466708542714,0.958894472361809,17049,2000,38.342933417085426,199,-21.41074193642643,-24.645751736624156,-23.02824683652529,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,337,19.4371091167814,-0.26564240823868535,-0.6825241382138938,0.003215012776729361,7.519669655749146e-4,FALSE,FALSE,FALSE
0.97,2k,18.92500919117647,0.1892500919117647,0.9695900735294117,17234,2000,37.85001838235294,170,-24.645751736624156,-25.2947756517379,-24.97026369418103,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,338,19.156777593012837,-0.23176840183636477,-0.5954190831714857,0.003172871223532501,5.64865978805401e-4,FALSE,FALSE,FALSE
0.98,2k,18.672061434659092,0.1867206143465909,0.9796431107954545,17406,2000,37.344122869318184,176,-25.2947756517379,-31.70140329736985,-28.498089474553876,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,339,18.876446069244285,-0.20438463458519235,-0.5250217762598742,0.003131351888708611,4.33487624649511e-4,FALSE,FALSE,FALSE
0.99,2k,18.355047401685393,0.18355047401685393,0.9898490168539326,17585,2000,36.71009480337079,178,-31.70140329736985,-29.14090088282497,-30.421152090097408,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,340,18.59611454547573,-0.2410671437903359,-0.6192981368788776,0.00309045477225769,5.951290450812284e-4,FALSE,FALSE,FALSE
1,2k,18.063638392857143,0.18063638392857143,0.9999627976190476,17780,2000,36.12727678571429,210,-29.14090088282497,-22.49504647749523,-25.8179736801601,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,341,18.315783021707176,-0.25214462885003236,-0.6477636914172761,0.003050179874179739,6.425434684294628e-4,FALSE,FALSE,FALSE
1.01,2k,17.83868792808219,0.17838687928082192,1.010544734589041,17954,2000,35.67737585616438,146,-22.49504647749523,-41.50272137964773,-31.99888392857148,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,342,18.03545149793862,-0.1967635698564279,-0.5054051432330772,0.003010527194474758,3.8616687180944225e-4,FALSE,FALSE,FALSE
1.02,2k,17.423660714285713,0.17423660714285713,1.0202495941558443,18143,2000,34.847321428571426,231,-41.50272137964773,-32.67721273291923,-37.089967056283484,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,343,17.755119974170064,-0.3314592598843503,-0.851721749232262,0.0029714967331427467,0.0010815451134827626,FALSE,FALSE,FALSE
1.03,2k,17.09688858695652,0.1709688858695652,1.030154891304348,18318,2000,34.19377717391304,115,-32.67721273291923,-19.512678848713332,-26.094945790816283,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,344,17.474788450401505,-0.3778998634449859,-0.971224993609931,0.0029330884901837048,0.001387567904287286,FALSE,FALSE,FALSE
1.04,2k,16.901761798469387,0.1690176179846939,1.0405404974489796,18477,2000,33.803523596938774,196,-19.512678848713332,-18.059702574211283,-18.786190711462307,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,345,17.194456926632952,-0.29269512816356413,-0.7519775160710513,0.002895302465597633,8.216136035008456e-4,FALSE,FALSE,FALSE
1.05,2k,16.721164772727274,0.16721164772727273,1.0494957386363637,18644,2000,33.44232954545455,154,-18.059702574211283,-28.38678977272726,-23.22324617346927,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,346,16.914125402864396,-0.19296063013712195,-0.4955947516091018,0.002858138659384531,3.5247720175653446e-4,FALSE,FALSE,FALSE
1.06,2k,16.437296875,0.16437296875000001,1.0602375,18827,2000,32.87459375,200,-28.38678977272726,-27.604363665803053,-27.995576719265156,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,347,16.63379387909584,-0.19649700409583953,-0.5046722975643302,0.0028215970715443984,3.608156387397568e-4,FALSE,FALSE,FALSE
1.07,2k,16.16125323834197,0.1616125323834197,1.0696364961139897,19021,2000,32.32250647668394,193,-27.604363665803053,-41.53128177812221,-34.56782272196263,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,348,16.353462355327284,-0.19220911698531334,-0.49364580512730505,0.002785677702077236,3.4082075836723845e-4,FALSE,FALSE,FALSE
1.08,2k,15.745940420560748,0.15745940420560747,1.0802460572429906,19226,2000,31.491880841121496,214,-41.53128177812221,-34.67172567189391,-38.10150372500806,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,349,16.073130831558732,-0.3271904109979823,-0.840645272389325,0.002750380550983043,9.750129466353277e-4,FALSE,FALSE,FALSE
1.09,2k,15.399223163841809,0.15399223163841808,1.0896106991525423,19419,2000,30.798446327683617,177,-34.67172567189391,-30.81249495560933,-32.742110313751624,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,350,15.792799307790174,-0.39357614394836643,-1.0114752730157905,0.00271570561826182,0.0013929209887290305,FALSE,FALSE,FALSE
1.1,2k,15.091098214285715,0.15091098214285714,1.0997017857142857,19598,2000,30.18219642857143,175,-30.81249495560933,-16.319294084821564,-23.565894520215448,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,351,15.51246778402162,-0.4213695697359048,-1.0830286602402917,0.002681652903913567,0.0015764692475248381,FALSE,FALSE,FALSE
